12/05/2017 11:41,model=SM-G950F_device=dreamlte,32.1043507,35.20912932,697.1835118,,,32.1043507,35.20912932,697.1835118,2,30:e1:71:0d:e0:67
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10382774,35.2101929,703.9903086,,,32.10382774,35.2101929,703.9903086,10,30:e1:71:0d:e0:67
12/05/2017 11:45,model=SM-G950F_device=dreamlte,32.10382335,35.21017983,706.2313135,,,32.10382335,35.21017983,706.2313135,10,30:e1:71:0d:e0:67
01/01/1970 02:00,model=SM-G950F_device=dreamlte,32.10421269,35.20926845,692.028343,,,32.10421269,35.20926845,692.028343,10,34:8f:27:20:89:b8
12/05/2017 11:36,model=SM-G950F_device=dreamlte,32.1038081,35.21014099,700.1153811,,,32.1038081,35.21014099,700.1153811,10,34:8f:27:20:89:b8
12/05/2017 11:36,model=SM-G950F_device=dreamlte,32.1041884,35.20999181,696.4171755,,,32.1041884,35.20999181,696.4171755,3,34:8f:27:20:89:b8
12/05/2017 11:37,model=SM-G950F_device=dreamlte,32.10478101,35.21001029,690.7015836,x,,32.10501417,35.21004384,687.3944428,3,34:8f:27:20:89:b8
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10403182,35.20916765,690.3007627,,,32.10404738,35.20916255,691.4554829,1,34:8f:27:20:89:b8
12/05/2017 11:41,model=SM-G950F_device=dreamlte,NaN,NaN,NaN,x,,32.10252386,35.20732447,699.0872236,1,34:8f:27:60:8b:93
12/05/2017 11:36,model=SM-G950F_device=dreamlte,32.10446697,35.20942986,692.9030486,x,,32.10316543,35.20801438,697.2956946,1,34:8f:27:a0:89:b7
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10446697,35.20942986,692.9030486,x,,32.10364311,35.20853388,695.6835451,1,34:8f:27:a0:89:b7
12/05/2017 11:33,model=SM-G950F_device=dreamlte,32.10377174,35.21012652,701.2318888,,,32.10377174,35.21012652,701.2318888,3,3c:52:82:ef:a4:8b
12/05/2017 11:34,model=SM-G950F_device=dreamlte,32.10373448,35.21008766,700.5071594,x,,32.10355116,35.20961327,698.9977205,1,3c:52:82:ef:a4:8b
12/05/2017 11:47,model=SM-G950F_device=dreamlte,32.10403995,35.20996754,702.9590419,,,32.10403995,35.20996754,702.9590419,2,3c:52:82:ef:a4:8b
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10402369,35.20894048,698.6279817,x,,32.10411011,35.20902819,699.3313756,3,90:6c:ac:9f:f1:c5
12/05/2017 11:41,model=SM-G950F_device=dreamlte,32.10441531,35.20970248,693.2730148,,,32.10441531,35.20970248,693.2730148,3,90:6c:ac:9f:fb:1f
12/05/2017 11:44,model=SM-G950F_device=dreamlte,32.1052113,35.20996018,689.0628514,,,32.1052113,35.20996018,689.0628514,1,90:6c:ac:9f:fb:1f
12/05/2017 11:41,model=SM-G950F_device=dreamlte,32.10369856,35.20917944,699.5022971,,,32.10369856,35.20917944,699.5022971,1,90:6c:ac:a0:3d:eb
12/05/2017 11:41,model=SM-G950F_device=dreamlte,32.10422974,35.20924973,705.2020181,,,32.10422974,35.20924973,705.2020181,1,a2:6c:ac:a0:3d:eb
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10427576,35.20940737,703.0402429,,,32.10427576,35.20940737,703.0402429,2,b2:6c:ac:9f:f1:c5
12/05/2017 11:43,model=SM-G950F_device=dreamlte,32.10440209,35.20960375,690.3590827,,,32.10440209,35.20960375,690.3590827,1,c2:6c:ac:9f:fb:1f
