2017-12-03 08:49:29,model=Lenovo PB2-690Y_device=PB2PRO,32.10497406,35.2111867,696.0,1,a0:8c:fd:8c:c5:b2,DIRECT-98-HP DeskJet 3630 series,6,-92,
2017-12-03 08:49:32,model=Lenovo PB2-690Y_device=PB2PRO,32.10497523,35.21118447,698.0,1,30:e1:71:0f:b2:6a,DIRECT-69-HP DeskJet 3630 series,6,-93,
2017-12-03 08:49:40,model=SM-G950F_device=dreamlte,32.10503273842479,35.21095317722586,718.3536892001315,2,1c:b9:c4:94:2b:c7, ,36,-80,1c:b9:c4:15:44:5c,Ariel_University,44,-91,
2017-12-03 08:49:41,model=Lenovo PB2-690Y_device=PB2PRO,32.10506418,35.21100415,699.0,1,1c:b9:c4:16:2d:e8,Ariel_University,11,-83,
2017-12-03 08:49:44,model=Lenovo PB2-690Y_device=PB2PRO,32.10503872,35.21079779,690.0,4,d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,6,-86,1c:b9:c4:16:05:38,Ariel_University,11,-87,a2:6c:ac:a0:3d:eb,giftwizard,3,-92,00:1a:dd:f5:df:c5,Afikim_Wifi,6,-93,
2017-12-03 08:49:48,model=SM-G950F_device=dreamlte,32.10494482726751,35.210446896260514,717.6172124232385,4,1c:b9:c4:15:44:5c,Ariel_University,44,-78,18:d6:c7:ad:25:1a, ,13,-89,00:1a:dd:f5:df:c4, ,6,-89,30:b5:c2:b8:40:36, ,13,-91,
2017-12-03 08:49:49,model=Lenovo PB2-690Y_device=PB2PRO,32.10495031,35.21047465,690.0,1,1c:b9:c4:15:ed:48,Ariel_University,1,-92,
